cco_keggcompound_id	cco_chebi_id
C10868	9593
C14933	79458
C11210	3496
C17216	80965
C12249	30200
C05377	28869
C16656	80642
C08022	9316
C05805	28753
C11375	8991
C10894	10088
C15413	79914
C00099	16958
C18156	81547
C02336	28645
C18109	81511
C14363	34224
C11011	6907
C04639	74673
C14984	79508
C10959	9520
C17367	73939
C12476	31467
C01817	17485
C07654	6805
C09398	3955
C00476	16789
C11447	10512
C14583	34062
C11709	4303
C06895	3534
C08487	4892
C19077	82202
C07758	3013
C11779	5685
C07354	15658
C16627	80621
C18840	82001
C00447	17969
C15937	80191
C10803	4399
C10573	3333
C02242	46897
C09552	9276
C09211	5741
C13687	34657
C12666	32044
C18926	82068
C14506	34630
C18821	81984
C15579	79985
C15243	79745
C07211	10589
C17943	81399
C00473	17336
C19108	82230
C10202	3162
C08742	961
C05498	28247
C00423	27386
C03685	15506
C05500	1296
C17641	81237
C19528	82536
C08690	5859
C02117	18168
C11738	10588
C14821	78732
C06031	25312
C14721	34349
C01143	15899
C02356	35619
C09624	8886
C12188	32290
C00627	28803
C18272	81623
C03828	1090
C02837	17342
C09797	8275
C02914	48289
C15109	79628
C16697	80665
C14264	34252
C10063	5279
C02441	44485
C12417	31245
C10902	6852
C00612	17927
C07212	28063
C18824	81985
C00353	15831
C17092	80921
C10316	3688
C18923	82065
C17220	80968
C19339	82399
C03761	16831
C11442	2840
C06612	28967
C07890	6933
C08375	28627
C16993	80847
C02933	15788
C15691	80026
C11805	6550
C00070	30052
C10480	68234
C08727	75035
C07450	4466
C09370	3346
C14529	34693
C00252	28189
C17533	81165
C16829	49292
C10441	1945
C04840	18134
C09885	41
C07188	77733
C03431	17010
C16350	80467
C09291	2620
C14573	34317
C15150	79668
C08947	5577
C06201	915
C04205	49101
C09536	8661
C06088	2766
C06397	16693
C11403	64232
C00301	16960
C09443	4938
C11399	50233
C07892	8357
C14131	34741
C18795	81966
C15740	64649
C13915	71050
C19162	37972
C09303	2850
C04145	53044
C10571	2879
C17380	81046
C11017	2962
C11716	6944
C07310	9241
C08591	10362
C15184	79417
C12340	31213
C07809	5088
C17750	81315
C02630	17084
C02953	43029
C03087	2024
C16346	80463
C01770	42639
C14636	34517
C10848	9755
C04896	18302
C05122	28865
C01110	49268
C09639	10221
C14001	9321
C03097	8083
C06755	27869
C02445	16111
C15780	52972
C02964	4174
C16460	33783
C15089	79608
C07231	599928
C06502	27983
C07715	28266
C19342	82401
C13821	75584
C01727	17781
C09430	4967
C11026	3904
C15384	79885
C19326	82388
C01761	16408
C06075	9457
C12420	31054
C00305	25107
C06330	16569
C12959	31497
C07510	5700
C12568	32035
C19424	50819
C17140	80944
C10393	9109
C00487	3424
C08417	5413
C02868	15871
C02711	44278
C02122	37030
C19148	82268
C18376	81714
C04126	28293
C07072	6541
C12111	29623
C10495	6543
C12147	37525
C14831	34485
C04486	16887
C13993	59936
C12864	32181
C17205	48290
C11718	6339
C16438	22653
C14685	34047
C19176	73755
C17125	36496
C11166	23872
C14754	35051
C18500	81790
C12038	29707
C14672	35091
C07724	28565
C06506	2482
C10968	5862
C09379	3882
C09241	9119
C11778	1445
C17840	81361
C16298	80434
C14646	34929
C07886	3175
C11275	3567
C07453	10554
C15687	78661
C04676	18084
C19197	82292
C09159	39
C00684	17647
C14837	34503
C09315	27510
C18784	81958
C14320	34565
C06875	3441
C09227	6957
C08960	7036
C06328	2177
C10921	3245
C01769	15688
C17444	81093
C15182	79699
C12413	32279
C17578	81198
C11980	29523
C15029	79551
C08391	8474
C10852	3713
C11540	3792
C00032	17627
C17687	81276
C16954	80819
C19485	82515
C09107	3469
C08706	9114
C11952	36492
C13976	34612
C18532	81809
C09597	7718
C07378	8448
C06682	23503
C10713	6565
C11728	3746
C01614	9330
C07051	44032
C00971	16871
C08578	3237
C05613	3057
C06541	27478
C12835	19373
C11879	29616
C10472	6054
C14667	35002
C16980	70071
C10101	122
C17749	81314
C05696	28450
C08823	6453
C19372	82427
C17021	80865
C13588	34996
C00734	84373
C11949	29483
C01962	28839
C14961	79485
C08764	5372
C11545	3795
C01623	73886
C14866	48814
C12064	29672
C14402	34043
C16952	46932
C15154	79672
C18680	81887
C03537	17853
C03066	48063
C11208	28909
C12384	32046
C18202	81581
C09279	7607
C14458	34707
C09210	3828
C06996	5000
C04033	18365
C13452	75211
C02455	670
C17515	81149
C15077	73960
C08428	27842
C01451	17814
C06466	28014
C18022	47899
C14468	34712
C12057	29566
C07632	27727
C14411	34695
C18590	39311
C09971	9294
C06144	62211
C15210	79723
C19009	82143
C14643	34829
C17425	69074
C03050	16799
C17826	81358
C14784	34048
C09030	8624
C09335	2707
C14186	34934
C03776	28110
C14689	46807
C01632	10096
C01479	15742
C10574	5203
C15167	79685
C06900	28830
C08860	4351
C09240	9104
C01717	18344
C00483	15760
C15085	79604
C06511	5568
C14215	34240
C14525	34830
C01008	17434
C03493	15695
C08956	5639
C02476	27907
C13749	34988
C16960	80825
C09375	64
C06731	16100
C12935	31336
C16616	80610
C16775	49263
C14521	34238
C10286	4701
C10177	8876
C09354	3356
C02236	20476
C11819	3921
C17991	81442
C04002	17516
C00668	17665
C14731	34171
C09274	9386
C15020	79543
C05918	28537
C18003	71962
C12206	31334
C09125	6386
C09163	70576
C12079	29710
C15885	64793
C18255	81606
C01720	17291
C11146	28216
C02284	15939
C06805	27690
C10595	5385
C19399	82447
C06118	27450
C07488	4290
C06918	47780
C09767	2622
C07416	7954
C08682	4848
C05839	62251
C11812	6511
C01146	16992
C06691	2448
C10092	9371
C04923	29111
C08386	7612
C18639	75093
C07561	27385
C07664	9763
C11405	37291
C05684	18212
C15300	79802
C12042	29583
C10168	8603
C10859	6140
C10377	48202
C18473	73972
C13713	34461
C03461	15894
C13621	33218
C12270	73688
C17545	67982
C17748	81313
C11599	5845
C05342	8612
C07086	30745
C14904	79430
C00043	16264
C05986	28905
C16620	80614
C04713	15819
C16203	80375
C12127	68330
C06025	28526
C15412	79913
C11858	29588
C03979	18078
C05925	48954
C03585	1472
C09248	9775
C10453	4917
C13709	73282
C08758	3579
C16465	80509
C12387	32048
C01172	17719
C11514	15663
C06339	17244
C16279	80416
C03051	35343
C15139	79657
C11772	4285
C14676	34400
C19466	82498
C17531	81163
C15794	23051
C03499	28707
C06930	3994
C02350	15678
C07171	9720
C03115	17961
C10754	2820
C14901	79427
C17640	75621
C11565	2307
C11686	9884
C08474	3886
C10034	3960
C10332	4633
C18999	82133
C09753	5381
C03465	15614
C19299	38866
C00052	18307
C19133	82253
C07078	116278
C01617	17948
C07713	7582
C04227	17134
C13968	34614
C01479	15884
C16705	80670
C14447	50415
C07622	10023
C16819	80752
C09764	2210
C15103	79622
C17601	38118
C13819	34752
C05446	17278
C19459	49770
C15631	79995
C15641	79999
C17054	80894
C15214	32888
C05268	28276
C06406	27711
C15858	62466
C06725	16937
C06074	17221
C16201	30895
C15902	80162
C09359	3627
C02593	15532
C18585	81850
C01207	17807
C18214	81591
C01087	32796
C05848	61122
C02084	16853
C15746	80074
C15076	79596
C06359	4895
C00334	16865
C02543	27894
C16505	80537
C02567	17312
C08944	77148
C00007	26689
C17931	64156
C07580	3360
C15399	79900
C18586	81851
C17409	81066
C00105	16695
C02143	28587
C00511	37080
C14386	34332
C08281	28941
C13173	48844
C00495	16159
C09018	35606
C01359	18356
C16263	80406
C17771	81324
C10615	9132
C17721	81293
C16267	23500
C10089	7638
C10723	9698
C00711	6650
C00366	17775
C06497	10027
C10662	4722
C11265	2310
C09429	4925
C09183	9053
C12412	31230
C06232	36264
C15217	79729
C05361	15571
C10889	47
C12677	31172
C15250	79752
C01571	30813
C10704	10285
C14369	34199
C07106	6633
C02298	15363
C10752	2767
C19188	82285
C08324	2372
C12346	31040
C19003	82137
C12639	28529
C00570	16732
C15279	79781
C18193	33279
C00095	37721
C08590	65244
C12262	31123
C04584	15953
C00777	15367
C16649	80635
C02181	8075
C18778	81954
C14500	34187
C18615	39388
C05801	1107
C06465	4191
C11543	3789
C08660	2909
C07490	28094
C13929	34542
C04670	15567
C10163	7579
C10679	5094
C18445	39285
C09843	3681
C06736	15461
C04309	8146
C12891	31168
C07198	27436
C14413	35036
C17373	81040
C08405	5400
C07023	5537
C10810	5960
C09215	5853
C16200	44923
C15509	50118
C03047	16652
C07320	9362
C07172	9725
C00207	15347
C16613	80608
C08668	3450
C12119	70231
C08380	5672
C12796	31555
C05440	18249
C15473	49713
C00159	4208
C09023	2519
C12819	31746
C06730	17254
C05619	2069
C05175	18285
C16990	67823
C06352	18266
C16015	50014
C15352	79854
C10932	3434
C05648	2065
C16945	80813
C08913	28933
C12062	29648
C09644	28523
C14660	34610
C05641	86002
C11404	64224
C14616	79410
C15226	37117
C17225	50712
C19461	82495
C07304	18106
C07790	8065
C13667	31073
C11834	29486
C08195	6712
C09996	2632
C10142	4628
C04581	27767
C11417	214
C09223	6777
C13894	34112
C17553	81180
C12915	64219
C00154	15525
C06484	28059
C06582	83171
C03654	218
C17233	50714
C02351	17253
C18417	81733
C11889	29653
C16629	80623
C02894	17675
C14997	79520
C00750	15746
C14877	34964
C15723	80053
C02115	17799
C05026	7383
C10203	70036
C02946	11951
C10821	9189
C12473	31921
C09497	6489
C09373	3851
C09568	10553
C03232	30933
C06321	37889
C10389	35796
C07534	4903
C06948	49575
C04555	16814
C12599	66899
C14415	36946
C05659	2089
C10793	24233
C00820	16398
C17717	81290
C05947	6331
C09657	4365
C16230	43129
C14842	34586
C18031	81460
C11050	1309
C14333	34935
C18238	23310
C14427	34703
C05893	27692
C08050	9331
C12080	29671
C00209	16995
C16152	65011
C07219	10125
C17258	32584
C02421	6031
C17674	81266
C00179	17431
C05993	37666
C11436	16840
C02797	1622
C10715	7891
C10675	69446
C06835	575568
C15009	79532
C10062	67521
C12331	31070
C11622	9494
C14116	34884
C04452	355715
C01684	63152
C05647	28736
C04089	85804
C17723	81295
C14480	34454
C11685	3763
C19455	82491
C16760	80709
C11418	64232
C10253	4395
C13143	31383
C08616	10352
C00323	15518
C16479	80521
C08958	6405
C14010	34978
C06319	27858
C09256	10093
C09187	4948
C12405	31048
C01275	27040
C01590	16832
C19144	82264
C14585	34398
C07643	1864
C18246	36015
C00196	18026
C11744	9016
C10646	67246
C08255	8029
C14625	34519
C04526	27599
C03790	16439
C16193	30891
C16822	80755
C19136	82256
C17734	81306
C16276	32549
C00006	18009
C14645	34746
C05439	16290
C11120	8862
C09723	10443
C05554	18157
C18284	81635
C02515	27847
C10234	6647
C04092	30912
C11416	50232
C07094	28318
C11276	7576
C09427	4923
C08407	79329
C10709	7020
C14987	79511
C04349	15623
C13736	64312
C16992	27495
C02030	28562
C14606	34350
C09055	2169
C08685	5278
C18223	50069
C17302	81003
C18702	38578
C09670	10083
C17210	50261
C02932	28630
C19371	82426
C16454	33492
C06831	37510
C14493	34834
C10515	109
C02899	17233
C17513	62771
C06174	16714
C09687	5866
C09337	2740
C08446	4366
C14539	34806
C14330	34251
C04105	18080
C03592	47876
C15599	49081
C03661	16885
C18439	81747
C09666	10418
C08726	75033
C02822	16473
C01674	28681
C15978	80223
C14176	34623
C05294	798
C10131	2901
C07091	28993
C08577	3163
C14233	34368
C03495	16764
C00152	17196
C17686	81275
C17998	81449
C01419	4047
C13714	35057
C03927	29053
C11806	7915
C06839	2956
C01573	18054
C02486	15604
C15271	79773
C01142	85040
C10401	8825
C06894	3515
C01892	18091
C04847	62327
C13244	31225
C17234	18820
C18800	82792
C01352	17877
C05427	18187
C10158	6703
C18466	83711
C11927	28176
C08306	5712
C14082	50717
C07540	2215
C00026	30915
C11019	83569
C10599	5746
C06341	18431
C03112	18065
C13058	31337
C06737	15461
C10740	9172
C08737	27915
C11687	30969
C11790	8056
C15381	79882
C05364	1794
C15560	50111
C15479	59276
C03656	27713
C02135	2719
C16241	30314
C15005	79528
C09056	2671
C03885	18162
C15094	79613
C00279	48153
C15680	80018
C16194	41070
C06729	49008
C08173	3897
C09529	8206
C00093	15978
C12986	61509
C08108	3515
C07633	63681
C15400	79901
C05515	27580
C14492	35044
C01448	16200
C17984	81435
C15054	79574
C14656	34335
C06241	27438
C03203	36108
C01705	27744
C18611	47617
C18397	38621
C12967	32240
C17592	76103
C14796	33994
C12649	31404
C13038	42638
C18709	81904
C10150	5628
C11416	152
C06216	3524
C17217	50710
C00933	16353
C15644	80001
C18488	38640
C09299	2829
C16269	51458
C15183	79700
C09523	7938
C10994	2630
C05838	28873
C11821	18072
C11511	10696
C07805	63082
C16167	63543
C08621	4313
C15553	61014
C11578	2304
C04503	28968
C12474	31923
C12753	45735
C10913	4033
C17494	81132
C08581	2944
C09090	70378
C10881	9048
C11274	9473
C00378	33283
C15394	79895
C16559	80566
C10641	2921
C03811	27818
C11906	29678
C06518	28594
C15658	44230
C08171	9182
C10725	7639
C16725	80685
C03312	17145
C10626	10116
C17462	81106
C16542	80551
C16779	80721
C18177	81563
C00371	15333
C10326	5897
C10346	5167
C07498	6649
C05933	47822
C06611	23120
C17930	81389
C17995	81446
C08662	2992
C07289	14030
C19344	82403
C12022	29664
C11900	32898
C16689	19511
C09612	8622
C06562	15600
C12225	31141
C09298	2811
C15190	79707
C18256	81607
C06620	28511
C08413	5408
C06306	28261
C04552	18016
C18885	82033
C07725	1126
C19005	82139
C19581	82575
C18028	81457
C13786	34619
C03224	28335
C10283	1736
C17016	80862
C10893	10044
C08362	28716
C07357	268
C09958	7795
C10822	9190
C06514	2842
C03015	15970
C15438	79937
C14353	34269
C05441	28934
C10223	4807
C02130	2411
C09190	9290
C02837	29090
C17651	81246
C04079	18416
C18508	39177
C06516	46816
C10618	9243
C06350	28770
C09049	10002
C08046	6109
C10097	6059
C11394	3681
C01155	17875
C10066	5324
C11800	9527
C06369	16043
C16356	68449
C13725	34906
C09934	3457
C09213	5832
C00025	16015
C08423	62725
C06266	27560
C14971	79495
C12537	41237
C10755	2990
C17902	81372
C08396	2698
C12205	31135
C18513	39186
C03150	15927
C07853	3743
C08406	5401
C10081	6785
C07105	6603
C00748	28599
C17988	81439
C19098	82220
C19526	82534
C09265	5169
C11739	8976
C11668	2258
C00015	17659
C18064	48398
C15187	79704
C07304	17286
C17242	80983
C03066	32809
C17570	75402
C00018	18405
C18600	81859
C15419	79920
C14903	79429
C03339	28907
C05231	15512
C17634	81232
C16273	20052
C17913	81376
C15333	79835
C09143	743
C03829	28227
C12177	32054
C15968	80217
C09842	3680
C07201	27375
C08388	28897
C11384	368
C16429	71875
C09385	4038
C03832	18184
C15554	74125
C10146	5199
C14707	38682
C18471	81770
C03342	28023
C08801	3948
C13129	32170
C03666	17344
C01214	16181
C05052	17173
C03684	17804
C03527	18015
C16828	80759
C05445	27428
C16466	52043
C00813	16294
C13526	34975
C09970	9443
C08666	3340
C01495	5078
C01855	16267
C01613	17164
C16688	16308
C00192	15429
C10513	7910
C17236	80978
C14286	34914
C06723	15503
C03783	28207
C15478	79970
C11817	4433
C08470	3212
C06886	3499
C05855	27588
C19496	76287
C17223	80970
C12453	31167
C05470	9901
C03309	17096
C07604	5358
C02937	28311
C00898	15671
C00753	30517
C00366	46823
C06988	32888
C06331	1215
C14913	79438
C08111	478164
C02778	17356
C17024	80868
C09743	9921
C01151	68819
C11049	27722
C12634	31743
C10153	6023
C16305	80437
C02700	30249
C05479	30154
C15752	80080
C06594	28222
C03734	28459
C08057	23503
C15441	41509
C09532	8284
C11793	4912
C17971	81422
C02161	17293
C12317	32826
C07302	15482
C16465	15523
C03299	28717
C17360	81029
C03354	16696
C07056	4495
C06152	27372
C18042	81470
C10698	6008
C00606	41721
C04036	64023
C16958	80823
C00623	16221
C18026	60907
C16507	80539
C11488	5593
C09490	6360
C06103	17869
C08843	28930
C14902	79428
C06198	27791
C05817	39564
C18359	81705
C19031	82161
C15886	80152
C18142	39421
C02380	2208
C10602	6461
C17476	81118
C03427	17090
C10862	7631
C09346	2933
C11990	29658
C06645	86006
C14277	34325
C00027	16240
C03872	16542
C00234	15637
C00181	15936
C17740	71215
C09600	10024
C08328	3413
C12148	32155
C06834	39548
C19152	59536
C17928	74761
C08186	5102
C04424	17577
C18347	81693
C00189	16000
C16719	80680
C01528	16503
C11799	8987
C10418	63
C09478	2929
C14522	77512
C11149	36386
C06883	3493
C10468	5995
C18987	38689
C18827	81988
C10952	8866
C17245	50700
C09613	8634
C13909	34723
C01458	9798
C09178	8810
C06553	17247
C13671	42549
C01850	50371
C14743	34800
C18777	81953
C16590	80588
C03794	15919
C09261	4656
C03840	15794
C07647	8163
C01881	47789
C18681	81888
C18524	81804
C14282	34277
C15437	79936
C19491	61136
C02284	29807
C05995	27581
C16426	71678
C16744	80699
C03233	17199
C02470	10072
C11101	412516
C09282	69830
C02370	30747
C06560	27726
C15421	79922
C19006	82140
C01998	28217
C10623	9786
C10090	8617
C11741	8978
C11912	29726
C00486	16990
C10829	9951
C16260	50106
C18734	83707
C11355	35181
C18448	39282
C14334	34938
C00284	42191
C06696	49807
C07699	76917
C10339	6080
C10719	73468
C14472	34357
C08619	3087
C02200	78718
C18622	81871
C02578	8098
C08613	9638
C05610	27949
C05623	68352
C18350	81696
C06814	37492
C15801	20717
C02780	18281
C06263	27573
C15613	37642
C00644	16298
C08506	6841
C10121	8410
C11446	1826
C07118	27388
C06476	36075
C08524	3475
C01562	17793
C09929	5276
C15761	73167
C18978	82117
C15293	79795
C16155	47028
C01821	17965
C15325	79827
C02592	36259
C14466	34441
C16573	80576
C06485	16715
C05201	16804
C14309	34448
C17709	81284
C14224	34422
C08534	7487
C02807	15342
C07279	1018
C18971	82110
C16316	80442
C12254	31019
C10270	6693
C06636	27841
C18871	64729
C10091	9368
C15291	79793
C15601	16470
C05242	28028
C06197	27775
C07539	160246
C02717	17818
C00399	46372
C13646	32347
C02099	15606
C14557	34493
C10444	1336
C07316	9334
C15068	79588
C16314	55456
C04807	15998
C00182	28087
C11145	27376
C15345	79847
C01250	29123
C06917	3752
C18408	39091
C17685	81274
C09278	49083
C14130	34305
C14394	35227
C16357	62208
C11366	8989
C00100	15539
C01095	28662
C14777	34146
C18786	81960
C05113	8337
C09591	7480
C05239	16607
C09834	9020
C14222	51687
C11673	5301
C11777	5958
C13674	34097
C00763	16313
C12436	31491
C19358	82414
C12053	29657
C13695	35050
C09382	3900
C08453	6347
C10779	8243
C00153	17154
C03618	47980
C10645	2903
C14463	34008
C11171	9177
C06167	18363
C00861	17897
C07222	6920
C06521	27920
C15673	19543
C06194	28181
C02744	17507
C08663	3004
C10670	4952
C14475	34583
C18139	81536
C16492	80529
C09976	9861
C06152	25492
C13179	31810
C10229	5297
C02029	17874
C01529	16503
C18390	78739
C00539	30746
C15022	79545
C07457	55344
C03235	1881
C11009	3608
C12159	31873
C01576	4911
C17326	81010
C15657	80008
C18610	81864
C13311	31592
C19070	82195
C19537	82542
C17273	81000
C02265	16998
C05837	64962
C06762	53800
C08748	2942
C09283	8034
C09363	3850
C07322	7735
C00809	15397
C17030	80872
C14113	34667
C05011	44616
C00604	44975
C08494	6063
C18631	81875
C10279	2722
C17255	80990
C08054	7008
C18371	81710
C12261	31068
C15536	14158
C08687	5690
C01526	18043
C14295	34951
C07911	36
C06008	28379
C12029	29458
C07321	7731
C11206	55413
C15254	79756
C11381	9755
C18247	81599
C14144	49295
C18812	81977
C10115	7854
C17520	81153
C11947	29478
C00942	16356
C12888	31677
C03263	15439
C15664	80011
C14497	34477
C10160	7051
C18472	75851
C01631	10094
C00190	16082
C14976	79500
C18215	81592
C17008	80857
C15342	79844
C11110	5870
C09048	9213
C06429	28125
C07022	5441
C10818	9184
C10369	6554
C16295	80431
C09369	3300
C17468	81110
C10435	3432
C11196	6835
C19285	82362
C08888	2938
C08372	4614
C16464	80508
C09991	9922
C03640	52897
C03502	38404
C06372	61820
C14470	34342
C14430	34690
C12448	31529
C15260	79762
C16644	17007
C11677	5765
C10217	3702
C00565	18139
C01273	17820
C00398	16765
C13964	79400
C06925	3814
C18675	53124
C15335	79837
C00014	16134
C10277	2697
C05280	28002
C04830	15696
C00548	8082
C00956	37023
C02723	17166
C01516	17303
C06399	17926
C00402	17364
C01545	17935
C12643	31442
C14404	73173
C11704	4720
C09817	10970
C09973	9657
C18966	82105
C10766	2870
C19391	82440
C08918	10086
C11679	1737
C05794	36378
C17962	81414
C18516	81797
C03767	1921
C16238	55451
C14991	79514
C13721	34659
C07287	16310
C00220	6872
C00371	16522
C19594	82584
C09858	4949
C05263	27868
C10124	2568
C04114	1774
C03207	18204
C09372	68991
C12215	31692
C16700	50205
C12402	32086
C11389	98
C15429	79929
C05731	17429
C08424	64965
C10576	3361
C03882	28821
C02922	15789
C04853	15646
C05123	1157
C00288	17544
C02295	16093
C06268	28073
C01297	37754
C08765	5461
C06789	17300
C04831	16603
C12199	31117
C17810	81348
C07120	6722
C18607	81863
C17616	81221
C09901	9121
C08099	3535
C19584	82578
C10773	28012
C01693	15772
C11367	5548
C08414	5409
C18744	81931
C18677	38590
C16344	76235
C05909	6417
C06869	3393
C12833	19298
C16698	47968
C13735	34973
C02713	21615
C06360	8501
C11564	7088
C07658	9328
C14548	34013
C01121	17913
C06504	27937
C10716	6630
C08469	2825
C17488	81126
C09453	5095
C05835	1098
C02400	15906
C02712	21557
C01926	49662
C13859	34115
C13540	34912
C15153	79415
C17669	81263
C16780	39113
C02721	17519
C09474	5638
